filename,partisan,level,type,candidates,choices,gamma bf,gamma mds,#1 candidate,#2 candidate,#3 candidate,#4 candidate,#5 candidate,bimodality 
SanFrancisco_11082016_BoardofSupervisorsDistrict1.csv,0,1,B,10,3,,0.637430396,66.11193255,62.37770158,43.00500204,13.34507818,12.03322113,0.541057906
SanFrancisco_11082016_BoardofSupervisorsDistrict3.csv,0,1,B,2,3,1,1,84.45269434,55.93055087,,,,0.863860792
SanFrancisco_11082016_BoardofSupervisorsDistrict5.csv,0,1,B,2,3,1,1,74.67638527,71.47558568,,,,0.862858734
SanFrancisco_11082016_BoardofSupervisorsDistrict7.csv,0,1,B,5,3,0.558771111,0.636566805,60.16860449,52.40317972,51.18956689,44.13986251,31.22294832,0.371738907
SanFrancisco_11082016_BoardofSupervisorsDistrict9.csv,0,1,B,4,3,0.80991221,0.810939543,82.41080879,64.99906606,60.5410622,20.07035676,,0.36804458
SanFrancisco_11082016_BoardofSupervisorsDistrict11.csv,0,1,B,5,3,0.582489203,0.527640361,59.74087161,57.75029446,44.22065175,41.82175108,35.90498626,0.652621328
SanFrancisco_11082022_BoardofSupervisorsD4.csv,0,1,B,2,3,1,1,70.12391345,69.28796005,,,,0.882339558
SanFrancisco_11082022_BoardofSupervisorsD6.csv,0,1,B,4,4,0.714662253,0.660966041,80.10297904,75.80605615,48.55338973,42.94471006,,0.483680756
SanFrancisco_11082022_BoardofSupervisorsD8.csv,0,1,B,2,3,1,1,89.64717856,50.31098044,,,,0.933517632
SanFrancisco_11082022_BoardofSupervisorsD10.csv,0,1,B,2,3,1,1,87.73024361,59.81580511,,,,0.833213157
SanFrancisco_11082022_DistrictAttorney.csv,0,1,O,4,4,0.683662433,0.69255338,73.22479482,68.39337194,58.12827126,43.64159863,,0.429502099
SanFrancisco_11082022_PublicDefender.csv,0,1,O,2,3,1,1,88.99141135,56.62320776,,,,0.84440145
SanLeandro_11022010_CountyCouncilDistrict1.csv,0,1,R,3,3,0.997994887,0.99654118,84.08942804,72.27931225,0.756930172,,,0.429411637
SanLeandro_11022010_CountyCouncilDistrict5.csv,0,1,R,2,3,1,1,78.78442074,77.54899529,,,,0.843006467
SanLeandro_11022010_Mayor.csv,0,1,E,6,3,0.637213859,0.406252783,64.9772869,62.09138684,61.1071524,29.60719694,17.0570945,0.821471231
SanLeandro_11032020_MemberCityCouncilDist2SanLeandroRCV.csv,0,1,R,2,5,1,1,83.83908848,81.28415301,,,,0.824715768
SanLeandro_11032020_MemberCityCouncilDist4SanLeandroRCV.csv,0,1,R,2,5,1,1,89.23659923,73.40932706,,,,0.781774237
SanLeandro_11042014_CountyCouncilDistrict1.csv,0,1,R,4,3,0.673852708,0.642354612,74.74343252,59.96901827,57.43884335,39.8373459,,0.366634597
SanLeandro_11042014_CountyCouncilDistrict3.csv,0,1,R,3,3,0.886009998,0.886009998,84.13715412,77.3639372,66.11279307,,,0.62265799
SanLeandro_11042014_CountyCouncilDistrict5.csv,0,1,R,3,3,0.832981835,0.765290156,84.61119804,72.66480713,72.26341928,,,0.695263091
SanLeandro_11042014_Mayor.csv,0,1,E,4,3,0.902452551,0.918474242,82.56716786,76.05989648,62.67562238,1.435789993,,0.342639401
SanLeandro_11062012_CountyCouncilDistrict2.csv,0,1,R,3,3,0.876494967,0.876494967,82.69982238,80.66706138,70.86244326,,,0.620139392
SanLeandro_11062012_CountyCouncilDistrict4.csv,0,1,R,4,3,0.625632159,0.592176356,72.00345796,62.93062459,61.22325481,40.48411498,,0.499073233
SanLeandro_11062012_CountyCouncilDistrict6.csv,0,1,R,2,3,1,1,84.96832079,78.07968703,,,,0.819829949
SanLeandro_11062018_CountyCouncilDistrict1.csv,0,1,R,3,3,0.88909865,0.703044666,87.7530527,69.52924165,67.71770566,,,0.686258726
SanLeandro_11062018_CountyCouncilDistrict3.csv,0,1,R,2,3,1,1,81.36197637,78.76262084,,,,0.826330295
SanLeandro_11062018_CountyCouncilDistrict5.csv,0,1,R,2,3,1,1,87.97802481,68.60380274,,,,0.870198689
SanLeandro_11062018_Mayor.csv,0,1,E,4,3,0.731112916,0.672430467,76.92158911,65.51390662,50.89938494,36.07210553,,0.206287561
SanLeandro_11082016_CountyCouncilDistrict2.csv,0,1,R,2,3,1,1,77.28638742,77.09716915,,,,0.834060735
SantaFe_03062018_CityCouncilDistrict2.csv,0,1,R,3,3,0.909076382,0.846436561,90.28443592,84.93128795,75.3275807,,,0.429241877
SantaFe_03062018_CityCouncilDistrict4.csv,0,1,R,3,3,0.79033245,0.68325515,85.49867428,82.09259637,80.46094228,,,0.562065894
SantaFe_03062018_Mayor.csv,0,1,E,5,5,0.371428571,0.280329857,85.44263886,81.11084162,77.39510065,75.54208101,75.31409168,0.817700427
Springville_11022021_CityCouncil2yr.csv,0,1,R,3,3,0.882741536,0.882741536,90.8835673,88.70355078,78.03468208,,,0.434531616
Springville_11022021_Mayor.csv,0,1,E,3,3,0.892647059,0.709803922,96.0130719,75.98039216,75.37581699,,,0.805869735
StLouisPark_11022021_CityCouncilWard2.csv,0,1,R,2,3,1,1,65.11479592,38.90306122,,,,0.987942502
StLouisPark_11022021_CityCouncilWard3.csv,0,1,R,3,3,0.886651752,0.886651752,80.61148397,78.52348993,65.62266965,,,0.534578626
TakomaPark_11082022_CityCouncilWard1.csv,0,1,R,3,4,0.886681383,0.754966887,84.91537896,68.9477557,62.61957322,,,0.630457203
TakomaPark_11082022_CityCouncilWard3.csv,0,1,R,5,4,0.782069971,0.629008746,82.58017493,78.35276968,70.69970845,0.072886297,0.072886297,0.887570749
TakomaPark_11082022_CityCouncilWard5.csv,0,1,R,3,4,0.86036961,0.800821355,82.34086242,73.30595483,67.96714579,,,0.510547788
TakomaPark_11082022_CityCouncilWard6.csv,0,1,R,7,5,0.655384615,0.564615385,78.92307692,78.30769231,58.76923077,52.61538462,0.307692308,0.791609571
TakomaPark_11082022_Mayor.csv,0,1,E,6,4,0.853111306,0.576511832,85.2936021,79.19368975,68.9745837,0.052585451,0.052585451,0.842392724
Vineyard_11022021_Mayor.csv,0,1,E,3,3,0.949251789,0.793754066,98.37345478,79.63565387,76.31750163,,,0.451532828
Vineyard_11052019_CityCouncil.csv,0,1,R,7,7,0.200183655,0.168044077,90.35812672,88.42975207,80.99173554,77.22681359,72.81910009,0.339635964
WoodlandHills_11022021_Mayor.csv,0,1,E,3,3,0.832061069,0.832061069,85.03816794,81.3740458,74.04580153,,,0.745517328
Wyoming_04172020_PRESIDENTOFTHEUNITEDSTATES.csv,,3,E,9,5,,0.633099597,89.11180366,61.33619011,32.2425659,25.01623166,24.76951045,0.141594961
