RaceID,Year,Single / Multi Winner,Name,Winner,Gender,Race,LGBTQ,Incumbent,round_elected,round_eliminated,round_1_vote,round_2_vote,round_3_vote,round_4_vote,round_5_vote,round_6_vote,round_7_vote,round_8_vote,round_9_vote,round_10_vote,round_11_vote,round_12_vote,round_13_vote,round_14_vote,round_15_vote,round_16_vote,round_17_vote,round_18_vote,round_19_vote,round_20_vote,round_21_vote,round_22_vote,round_23_vote,round_24_vote,round_25_vote,round_26_vote,round_27_vote,round_28_vote,round_29_vote,round_30_vote,round_31_vote,round_32_vote,round_33_vote,round_34_vote,round_35_vote,CVR Available
StPaul_11052013_CityCouncilWard1,2013,Single winner,Paul Holmgren,N,M,White,,OpenSeat,,1,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11052013_CityCouncilWard1,2013,Single winner,Debbie Montgomery,N,F,Black,,OpenSeat,,4,681,707,743,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11052013_CityCouncilWard1,2013,Single winner,Kazoua Kong-Thao,N,F,AAPI,,OpenSeat,,3,396,412,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11052013_CityCouncilWard1,2013,Single winner,Johnny Howard,N,M,Black,,OpenSeat,,5,727,757,808,841,1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11052013_CityCouncilWard1,2013,Single winner,Noel Nix,N,M,Black,,OpenSeat,,N/A,1165,1183,1233,1296,1416,1722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11052013_CityCouncilWard1,2013,Single winner,Mark Voerding,N,M,White,,OpenSeat,,2,266,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11052013_CityCouncilWard1,2013,Single winner,Dai Thao,Y,M,AAPI,,OpenSeat,6,N/A,1346,1372,1408,1563,1698,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11052013_Mayor,2013,Single winner,Sharon Anderson,N,F,White,,Challenger,,N/A,917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11052013_Mayor,2013,Single winner,Kurt Dornfeld,N,M,White,,Challenger,,N/A,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11052013_Mayor,2013,Single winner,TiMHolden,N,M,White,,Challenger,,N/A,4978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11052013_Mayor,2013,Single winner,Chris Coleman,Y,M,White,,Incumbent,1,N/A,23875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11052019_CityCouncilWard1,2019,Single winner,Abu Nayeem,N,,,,Challenger,,1,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard1,2019,Single winner,Liz De La Torre,N,,,,Challenger,,1,1266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard1,2019,Single winner,writeIns,N,,,,Challenger,,1,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard1,2019,Single winner,Dai Thao,Y,M,AAPI,,Incumbent,2,N/A,2797,3311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11052019_CityCouncilWard1,2019,Single winner,Anika Bowie,N,,,,Challenger,,N/A,2013,2921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard2,2019,Single winner,Rebecca Noecker,Y,F,White,,Incumbent,1,N/A,5030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11052019_CityCouncilWard2,2019,Single winner,Helen Meyers,,,,,Challenger,,N/A,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard2,2019,Single winner,Bill Hosko,,,,,Challenger,,N/A,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard2,2019,Single winner,Sharon Anderson,,,,,Challenger,,N/A,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard2,2019,Single winner,Lindsay Ferris Martin,,,,,Challenger,,N/A,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard2,2019,Single winner,writeIns,,,,,Challenger,,N/A,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard3,2019,Single winner,Chris Tolbert,Y,M,White,,Incumbent,1,N/A,8015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11052019_CityCouncilWard3,2019,Single winner,Patricia Hartmann,,,,,Challenger,,N/A,5167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard3,2019,Single winner,writeIns,,,,,Challenger,,N/A,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard4,2019,Single winner,Mitra Nelson,Y,F,Mixed / Other,Y,Incumbent,1,N/A,5896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11052019_CityCouncilWard4,2019,Single winner,Tarrence Robertson-Bayless,,,,,Challenger,,N/A,2714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard4,2019,Single winner,Chris Holbrook,,,,,Challenger,,N/A,1321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard4,2019,Single winner,writeIns,,,,,Challenger,,N/A,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard5,2019,Single winner,Amy Brendmoen,Y,F,White,,Incumbent,1,N/A,3129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11052019_CityCouncilWard5,2019,Single winner,Bob Blake,,,,,Challenger,,N/A,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard5,2019,Single winner,Jamie Hendricks,,,,,Challenger,,N/A,1617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard5,2019,Single winner,Suyapa Miranda,,,,,Challenger,,N/A,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard5,2019,Single winner,writeIns,,,,,Challenger,,N/A,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard6,2019,Single winner,Greg Copeland,,,,,OpenSeat,,,661,669,719,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard6,2019,Single winner,Danielle Swift,,,,,OpenSeat,,,235,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard6,2019,Single winner,Alexander Bourne,,,,,OpenSeat,,,276,278,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard6,2019,Single winner,KassiMBusuri,,,,,OpenSeat,,,413,417,430,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard6,2019,Single winner,Terri Thao,,,,,OpenSeat,,,1570,1585,1621,1672,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard6,2019,Single winner,Nelsie Yang,Y,F,AAPI,,OpenSeat,5,,2531,2551,2587,2644,2863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11052019_CityCouncilWard6,2019,Single winner,writeIns,,,,,OpenSeat,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard7,2019,Single winner,Jane Prince,Y,,,,OpenSeat,,,2831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard7,2019,Single winner,David Thom,,,,,OpenSeat,,,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard7,2019,Single winner,Mary Anne Quiroz,,,,,OpenSeat,,,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard7,2019,Single winner,Kartumu King,,,,,OpenSeat,,,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11052019_CityCouncilWard7,2019,Single winner,writeIns,,,,,OpenSeat,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11072017_Mayor,2017,Single winner,Melvin Carter,Y,M,Black,,OpenSeat,1,N/A,31353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_11072017_Mayor,2017,Single winner,Elizabeth Dickinson,,,,,OpenSeat,,N/A,2927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11072017_Mayor,2017,Single winner,Trahern Crews,,,,,OpenSeat,,N/A,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11072017_Mayor,2017,Single winner,Dai Thao,,,,,OpenSeat,,N/A,7590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11072017_Mayor,2017,Single winner,ToMGoldstein,,,,,OpenSeat,,N/A,2360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11072017_Mayor,2017,Single winner,Barnabas Yshua,,,,,OpenSeat,,N/A,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11072017_Mayor,2017,Single winner,Chris Holbrook,,,,,OpenSeat,,N/A,854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11072017_Mayor,2017,Single winner,Sharon Anderson,,,,,OpenSeat,,N/A,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11072017_Mayor,2017,Single winner,Pat Harris,,,,,OpenSeat,,N/A,15281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11072017_Mayor,2017,Single winner,Holden Holden,,,,,OpenSeat,,N/A,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_11072017_Mayor,2017,Single winner,writeIns,,,,,OpenSeat,,N/A,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StPaul_1108_2011_CityCouncilWard1,2011,Single winner,Johnny Howard,N,M,Black,,Challenger,,N/A,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_1108_2011_CityCouncilWard1,2011,Single winner,Anthony Fernandez,N,M,Hispanic or Latinx,,Challenger,,N/A,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_1108_2011_CityCouncilWard1,2011,Single winner,Melvin Carter,Y,M,Black,,Incumbent,1,N/A,2177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_1108_2011_CityCouncilWard2,2011,Single winner,Cynthia Shannon,N,F,White,,Challenger,,N/A,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_1108_2011_CityCouncilWard2,2011,Single winner,Sharon Anderson,N,F,White,,Challenger,,N/A,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_1108_2011_CityCouncilWard2,2011,Single winner,Bill Hosko,N,M,White,,Challenger,,N/A,1378,1567,2064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_1108_2011_CityCouncilWard2,2011,Single winner,JiMIvey,N,M,White,,Challenger,,N/A,1435,1521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_1108_2011_CityCouncilWard2,2011,Single winner,Dave Thune,Y,M,White,,Incumbent,3,N/A,2079,2153,2870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_1108_2011_CityCouncilWard3,2011,Single winner,Eve Stein,N,F,White,,Challenger,,N/A,1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_1108_2011_CityCouncilWard3,2011,Single winner,John Mannillo,N,M,White,,Challenger,,N/A,2563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_1108_2011_CityCouncilWard3,2011,Single winner,Tylor Slinger,N,M,White,,Challenger,,N/A,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_1108_2011_CityCouncilWard3,2011,Single winner,Chris Tolbert,Y,M,White,,Incumbent,1,N/A,3959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_1108_2011_CityCouncilWard4,2011,Single winner,Curtis Stock,N,M,Unknown,,Challenger,,N/A,958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_1108_2011_CityCouncilWard4,2011,Single winner,Russ Stark,Y,M,White,,Incumbent,1,N/A,3284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_1108_2011_CityCouncilWard5,2011,Single winner,Lee Helgen,N,M,White,,Incumbent,,N/A,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_1108_2011_CityCouncilWard5,2011,Single winner,Amy Brendmoen,Y,F,White,,Challenger,1,N/A,1853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_1108_2011_CityCouncilWard6,2011,Single winner,Bee Xiong,N,M,AAPI,,Challenger,,N/A,1397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_1108_2011_CityCouncilWard6,2011,Single winner,Dan Bostrom,Y,M,White,,Incumbent,1,N/A,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
StPaul_1108_2011_CityCouncilWard7,2011,Single winner,Kathy Lantry,Y,F,White,,Incumbent,1,N/A,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_01032007_CityCouncilWard5,2007,Single winner,Alexandra Quere Barrionuevo,N,F,Hispanic or Latinx,,OpenSeat,,N/A,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_01032007_CityCouncilWard5,2007,Single winner,Eric Hensal,N,M,White,,OpenSeat,,N/A,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_01032007_CityCouncilWard5,2007,Single winner,Rueben Snipper,Y,M,White,,OpenSeat,1,N/A,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_04082014_CityCouncilWard3,2014,Single winner,Jeffrey Noel-Nosbaum,N,M,White,,OpenSeat,,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_04082014_CityCouncilWard3,2014,Single winner,Roger Schlegel,N,M,White,,OpenSeat,,N/A,315,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_04082014_CityCouncilWard3,2014,Single winner,Kate Stewart,Y,F,White,,OpenSeat,2,N/A,323,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_07172012_CityCouncilWard5,2012,Single winner,Melinda Ulloa,N,F,Hispanic or Latinx,,OpenSeat,,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_07172012_CityCouncilWard5,2012,Single winner,Eric Hensal,N,M,White,,OpenSeat,,N/A,72,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_07172012_CityCouncilWard5,2012,Single winner,Jarrett Smith,Y,F,Black,,OpenSeat,2,N/A,84,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11022009_CityCouncilWard1,2009,Single winner,Josh Wright,Y,M,White,,Incumbent,1,N/A,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11022009_CityCouncilWard2,2009,Single winner,Colleen Clay,Y,F,White,,Incumbent,1,N/A,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11022009_CityCouncilWard3,2009,Single winner,Dan Robinson,Y,M,White,,Incumbent,1,N/A,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11022009_CityCouncilWard4,2009,Single winner,Terry Seamens,Y,M,White,,Incumbent,1,N/A,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11022009_CityCouncilWard5,2009,Single winner,Reuben Snipper,Y,M,White,,Incumbent,1,N/A,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11022009_CityCouncilWard6,2009,Single winner,Navid Nasr,N,M,MENA,,OpenSeat,,N/A,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11022009_CityCouncilWard6,2009,Single winner,Fred Schultz,Y,M,White,,OpenSeat,1,N/A,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11022009_Mayor,2009,Single winner,Roger Schlegel,N,M,White,,Challenger,,N/A,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11022009_Mayor,2009,Single winner,Bruce Williams,Y,M,White,Y,Incumbent,1,N/A,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11032015_CityCouncilWard1,2015,Single winner,Elizabeth Wallace,N,F,White,,OpenSeat,,N/A,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11032015_CityCouncilWard1,2015,Single winner,Victor Thuronyi,N,M,White,,OpenSeat,,N/A,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11032015_CityCouncilWard1,2015,Single winner,Peter Kovar,Y,M,White,,OpenSeat,1,N/A,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11032015_CityCouncilWard2,2015,Single winner,TiMMale,Y,M,White,,Incumbent,1,N/A,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11032015_CityCouncilWard3,2015,Single winner,Rizzy Qureshi,Y,M,MENA,,OpenSeat,1,N/A,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11032015_CityCouncilWard4,2015,Single winner,Terry Seamens,Y,M,White,,Incumbent,1,N/A,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11032015_CityCouncilWard5,2015,Single winner,Jarrett Smith,Y,M,Black,,Incumbent,1,N/A,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11032015_CityCouncilWard6,2015,Single winner,Jason Small,N,M,Black,,Challenger,,N/A,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11032015_CityCouncilWard6,2015,Single winner,Fred Schultz,Y,M,White,,Incumbent,1,N/A,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11032015_Mayor,2015,Single winner,Warren Holmes,N,M,White,,OpenSeat,,N/A,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11032015_Mayor,2015,Single winner,Kate Stewart,Y,F,White,,OpenSeat,1,N/A,2169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11032020_CityCouncilWard1,2020,Single winner,writeIns,N,N/A,N/A,,Challenger,,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TakomaPark_11032020_CityCouncilWard1,2020,Single winner,Peter Kovar,Y,M,White,,Incumbent,1,,1403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TakomaPark_11032020_CityCouncilWard2,2020,Single winner,writeIns,N,N/A,N/A,,N/A,,1,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TakomaPark_11032020_CityCouncilWard2,2020,Single winner,Cindy Dyballa,Y,F,White,,Incumbent,1,,1241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TakomaPark_11032020_CityCouncilWard3,2020,Single winner,writeIns,N,N/A,N/A,,Challenger,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TakomaPark_11032020_CityCouncilWard3,2020,Single winner,Olly Swyers,N,Nonbinary,White,Y,Challenger,,1,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TakomaPark_11032020_CityCouncilWard3,2020,Single winner,Kacy Kostiuk,Y,F,White,,Incumbent,1,,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TakomaPark_11032020_CityCouncilWard4,2020,Single winner,writeIns,N,N/A,N/A,,Challenger,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TakomaPark_11032020_CityCouncilWard4,2020,Single winner,Terry Seamens,Y,M,White,,Incumbent,1,,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TakomaPark_11032020_CityCouncilWard5,2020,Single winner,Jarrett Smith,Y,M,Black,,Incumbent,1,,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TakomaPark_11032020_CityCouncilWard5,2020,Single winner,writeIns,N,N/A,N/A,,Challenger,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TakomaPark_11032020_CityCouncilWard5,2020,Single winner,Sawa Kamara,N,F,Black,,Challenger,,1,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TakomaPark_11032020_CityCouncilWard6,2020,Single winner,Talisha Searcy,Y,F,Black,,Incumbent,1,,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TakomaPark_11032020_CityCouncilWard6,2020,Single winner,writeIns,N,N/A,N/A,,Challenger,,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TakomaPark_11032020_Mayor,2020,Single winner,writeIns,N,N/A,N/A,,Challenger,,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TakomaPark_11032020_Mayor,2020,Single winner,Roger Schlegel,N,M,White,,Challenger,,1,2386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TakomaPark_11032020_Mayor,2020,Single winner,Kate Stewart,Y,F,White,,Incumbent,1,,4083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TakomaPark_11052013_CityCouncilWard1,2013,Single winner,Seth Grimes,Y,M,White,,Incumbent,1,N/A,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11052013_CityCouncilWard2,2013,Single winner,TiMMale,Y,M,White,,Incumbent,1,N/A,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11052013_CityCouncilWard3,2013,Single winner,Kay Daniels-Cohen,Y,F,White,,Incumbent,1,N/A,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11052013_CityCouncilWard4,2013,Single winner,Eric Mendoza,N,M,Unknown,,Challenger,,N/A,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11052013_CityCouncilWard4,2013,Single winner,Terry Seamens,Y,M,White,,Incumbent,1,N/A,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11052013_CityCouncilWard5,2013,Single winner,Jarrett Smith,Y,M,Black,,Incumbent,1,N/A,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11052013_CityCouncilWard6,2013,Single winner,Fred Schultz,Y,M,White,,Incumbent,1,N/A,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11052013_Mayor,2013,Single winner,Elizabeth Forbes Wallace,N,F,White,,Challenger,,N/A,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11052013_Mayor,2013,Single winner,Bruce Williams,Y,M,White,Y,Incumbent,1,N/A,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11062007_CityCouncilWard1,2007,Single winner,Josh Wright,Y,M,White,,OpenSeat,1,N/A,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11062007_CityCouncilWard2,2007,Single winner,Colleen Clay,Y,F,White,,Incumbent,1,N/A,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11062007_CityCouncilWard3,2007,Single winner,Bridget Bowers,N,F,White,,OpenSeat,,N/A,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11062007_CityCouncilWard3,2007,Single winner,Dan Robinson,Y,M,White,,OpenSeat,1,N/A,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11062007_CityCouncilWard4,2007,Single winner,Terry Seamens,Y,M,White,,Incumbent,1,N/A,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11062007_CityCouncilWard5,2007,Single winner,Reuben Snipper,Y,M,White,,Incumbent,1,N/A,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11062007_CityCouncilWard6,2007,Single winner,Doug Barry,Y,M,White,,Incumbent,1,N/A,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11062007_Mayor,2007,Single winner,Bruce Williams,Y,M,White,Y,OpenSeat,1,N/A,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11072017_CityCouncilWard1,2017,Single winner,Peter Kovar,Y,M,White,,Incumbent,1,N/A,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11072017_CityCouncilWard2,2017,Single winner,Joe Edgell,N,M,White,,OpenSeat,,1,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11072017_CityCouncilWard2,2017,Single winner,Asleigh Nugent,N,F,White,,OpenSeat,,N/A,342,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11072017_CityCouncilWard2,2017,Single winner,Cindy Dyballa,Y,F,White,,OpenSeat,2,N/A,410,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11072017_CityCouncilWard3,2017,Single winner,Kacy Kostiuk,Y,F,White,,OpenSeat,1,N/A,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11072017_CityCouncilWard4,2017,Single winner,Terry Seamens,Y,M,White,,Incumbent,1,N/A,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11072017_CityCouncilWard5,2017,Single winner,Amee Bearne,N,F,White,,Challenger,,N/A,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11072017_CityCouncilWard5,2017,Single winner,Jarrett Smith,Y,M,Black,,Incumbent,1,N/A,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
TakomaPark_11072017_CityCouncilWard6,2017,Single winner,Jason Small,N,M,Black,,OpenSeat,,N/A,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
