filename,diff,gamma,#candidates,level,partisan,type,IRV1,Condorcet1,Plurality1,Approval1IRV2,Condorcet2,Plurality2,Approval2,Approval1,IRV2
NewYorkCity_06222021_DEMCouncilMember8thCouncilDistrict.csv,[],0.751881628,4,LOCAL,DP,R,Diana I. Ayala,Diana I. Ayala,Diana I. Ayala,,Diana I. Ayala,Diana I. Ayala,Diana I. Ayala,Diana I. Ayala,Diana I. Ayala
NewYorkCity_06222021_DEMCouncilMember9thCouncilDistrict.csv,"['IRV', 'Condorcet']",0.525760349,13,LOCAL,DP,R,Kristin Richardson Jordan,Kristin Richardson Jordan,Bill Perkins,,Bill Perkins,Bill Perkins,Bill Perkins,Bill Perkins,Bill Perkins
NewYorkCity_06222021_DEMMayorCitywide.csv,[],0.462661277,13,LOCAL,DP,E,Eric L. Adams,Eric L. Adams,Eric L. Adams,,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams
NewYorkCity_06222021_DEMPublicAdvocateCitywide.csv,[],0.898467414,3,LOCAL,DP,O,Jumaane D. Williams,Jumaane D. Williams,Jumaane D. Williams,,Jumaane D. Williams,Jumaane D. Williams,Jumaane D. Williams,Jumaane D. Williams,Jumaane D. Williams
NewYorkCity_06222021_REPBoroughPresidentQueens.csv,[],1,2,LOCAL,RP,E,219566,219566,219566,,219566,219566,219566,219566,219566
NewYorkCity_06222021_REPBoroughPresidentRichmond.csv,"['IRV', 'Condorcet']",0.841874458,4,LOCAL,RP,E,Vito Fossella,Vito Fossella,Vito Fossella,,Steven Matteo,Vito Fossella,Vito Fossella,Vito Fossella,Steven Matteo
NewYorkCity_06222021_REPCouncilMember15thCouncilDistrict.csv,[],1,2,LOCAL,RP,R,Ariel Rivera-Diaz,Ariel Rivera-Diaz,Ariel Rivera-Diaz,,Ariel Rivera-Diaz,Ariel Rivera-Diaz,Ariel Rivera-Diaz,Ariel Rivera-Diaz,Ariel Rivera-Diaz
NewYorkCity_06222021_REPCouncilMember19thCouncilDistrict.csv,[],1,2,LOCAL,RP,R,Vickie Paladino,Vickie Paladino,Vickie Paladino,,Vickie Paladino,Vickie Paladino,Vickie Paladino,Vickie Paladino,Vickie Paladino
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,[],1,2,LOCAL,RP,R,James F. Reilly,James F. Reilly,James F. Reilly,,James F. Reilly,James F. Reilly,James F. Reilly,James F. Reilly,James F. Reilly
NewYorkCity_06222021_REPCouncilMember24thCouncilDistrict.csv,[],1,2,LOCAL,RP,R,Timothy Rosen,Timothy Rosen,Timothy Rosen,,Timothy Rosen,Timothy Rosen,Timothy Rosen,Timothy Rosen,Timothy Rosen
NewYorkCity_06222021_REPCouncilMember32ndCouncilDistrict.csv,[],1,2,LOCAL,RP,R,Joann Ariola,Joann Ariola,Joann Ariola,,Joann Ariola,Joann Ariola,Joann Ariola,Joann Ariola,Joann Ariola
NewYorkCity_06222021_REPCouncilMember50thCouncilDistrict.csv,"['IRV', 'Condorcet']",0.771511967,5,LOCAL,RP,R,David M. Carr,David M. Carr,Marko Kepi,,Marko Kepi,Marko Kepi,Marko Kepi,Marko Kepi,Marko Kepi
NewYorkCity_06222021_REPMayorCitywide.csv,[],1,2,LOCAL,RP,E,Curtis A. Sliwa,Curtis A. Sliwa,Curtis A. Sliwa,,Curtis A. Sliwa,Curtis A. Sliwa,Curtis A. Sliwa,Curtis A. Sliwa,Curtis A. Sliwa
Oakland_11022010_CityAuditor.csv,[],1,2,LOCAL,NO,O,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY
Oakland_11022010_CityCouncilDistrict2.csv,[],1,2,LOCAL,NO,E,PATRICIA KERNIGHAN,PATRICIA KERNIGHAN,PATRICIA KERNIGHAN,,PATRICIA KERNIGHAN,PATRICIA KERNIGHAN,PATRICIA KERNIGHAN,PATRICIA KERNIGHAN,PATRICIA KERNIGHAN
Oakland_11022010_CityCouncilDistrict4.csv,[],0.84913937,7,LOCAL,NO,R,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF
Oakland_11022010_CityCouncilDistrict6.csv,[],0.820018651,3,LOCAL,NO,R,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
Oakland_11022010_Mayor.csv,[],0.768744882,10,LOCAL,NO,E,JEAN QUAN,JEAN QUAN,DON PERATA,,JEAN QUAN,DON PERATA,JEAN QUAN,JEAN QUAN,JEAN QUAN
Oakland_11022010_SchoolDirectorDistrict4.csv,[],1,2,LOCAL,NO,B,GARY D. YEE,GARY D. YEE,GARY D. YEE,,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE
Oakland_11032020_CityAttorneyOaklandRCV.csv,[],1,2,LOCAL,NO,O,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER
Oakland_11032020_MemberCityCouncilAtLargeOaklandRCV.csv,"['IRV', 'Condorcet', 'Plurality', 'Approval']",0.877497388,3,LOCAL,NO,R,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,REBECCA KAPLAN,DERRECK B. JOHNSON
Oakland_11032020_MemberCityCouncilDist1OaklandRCV.csv,[],0.869124424,3,LOCAL,NO,R,DAN KALB,DAN KALB,DAN KALB,,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB
Oakland_11032020_MemberCityCouncilDist3OaklandRCV.csv,[],0.561540708,6,LOCAL,NO,R,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,"['IRV', 'Condorcet', 'Approval']",0.852951115,3,LOCAL,NO,R,NOEL GALLO,NOEL GALLO,NOEL GALLO,,RICHARD SANTOS RAYA,NOEL GALLO,RICHARD SANTOS RAYA,NOEL GALLO,RICHARD SANTOS RAYA
Oakland_11032020_MemberCityCouncilDist7OaklandRCV.csv,['Approval'],0.485817589,5,LOCAL,NO,R,TREVA REID,TREVA REID,TREVA REID,,TREVA REID,TREVA REID,"ROBERT ""BOB"" JACKSON",TREVA REID,TREVA REID
Oakland_11032020_SchoolDirectorDist1OaklandRCV.csv,[],0.936720608,3,LOCAL,NO,B,SAM DAVIS,SAM DAVIS,SAM DAVIS,,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS
Oakland_11032020_SchoolDirectorDist3OaklandRCV.csv,[],0.565364847,5,LOCAL,NO,B,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS
Oakland_11032020_SchoolDirectorDist5OaklandRCV.csv,[],0.660214552,4,LOCAL,NO,B,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON
Oakland_11032020_SchoolDirectorDist7OaklandRCV.csv,"['IRV', 'Condorcet', 'Plurality', 'Approval']",0.521027148,5,LOCAL,NO,B,CLIFFORD THOMPSON,CLIFFORD THOMPSON,CLIFFORD THOMPSON,,"BEN ""COACH"" TAPSCOTT","BEN ""COACH"" TAPSCOTT","BEN ""COACH"" TAPSCOTT",CLIFFORD THOMPSON,"BEN ""COACH"" TAPSCOTT"
Oakland_11042014_CityAuditor.csv,[],1,2,LOCAL,NO,O,BRENDA ROBERTS,BRENDA ROBERTS,BRENDA ROBERTS,,BRENDA ROBERTS,BRENDA ROBERTS,BRENDA ROBERTS,BRENDA ROBERTS,BRENDA ROBERTS
Oakland_11042014_CityCouncilDistrict2.csv,"['IRV', 'Condorcet', 'Plurality', 'Approval']",0.842372881,5,LOCAL,NO,R,ABEL GUILLEN,ABEL GUILLEN,ABEL GUILLEN,,DANA KING,DANA KING,DANA KING,ABEL GUILLEN,DANA KING
Oakland_11042014_CityCouncilDistrict4.csv,[],0.932486593,3,LOCAL,NO,R,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON
Oakland_11042014_CityCouncilDistrict6.csv,['Approval'],0.884636022,5,LOCAL,NO,R,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,,DESLEY BROOKS,DESLEY BROOKS,SHEREDA F. NOSAKHARE,DESLEY BROOKS,DESLEY BROOKS
Oakland_11042014_Mayor.csv,[],0.78096467,16,LOCAL,NO,E,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF
Oakland_11042014_SchoolDirectorDistrict2.csv,[],1,2,LOCAL,NO,B,AIMEE ENG,AIMEE ENG,AIMEE ENG,,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG
Oakland_11042014_SchoolDirectorDistrict4.csv,"['IRV', 'Condorcet', 'Plurality', 'Approval']",0.854151177,4,LOCAL,NO,B,NINA SENN,NINA SENN,NINA SENN,,KARL DEBRO,KARL DEBRO,KARL DEBRO,NINA SENN,KARL DEBRO
Oakland_11042014_SchoolDirectorDistrict6.csv,[],1,2,LOCAL,NO,B,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES
Oakland_11062012_CityAttorney.csv,[],1,2,LOCAL,NO,O,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER
Oakland_11062012_CityCouncilAtLarge.csv,[],0.845628983,5,LOCAL,NO,R,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN
Oakland_11062012_CityCouncilDistrict1.csv,"['IRV', 'Condorcet', 'Approval']",0.812390803,7,LOCAL,NO,R,DAN KALB,DAN KALB,DAN KALB,,AMY LEMLEY,DAN KALB,AMY LEMLEY,DAN KALB,AMY LEMLEY
Oakland_11062012_CityCouncilDistrict3.csv,['Plurality'],0.805534135,6,LOCAL,NO,R,LYNETTE GIBSON-MCELHANEY,LYNETTE GIBSON-MCELHANEY,SEAN SULLIVAN,,LYNETTE GIBSON-MCELHANEY,LYNETTE GIBSON-MCELHANEY,LYNETTE GIBSON-MCELHANEY,LYNETTE GIBSON-MCELHANEY,LYNETTE GIBSON-MCELHANEY
Oakland_11062012_CityCouncilDistrict5.csv,[],0.890435245,4,LOCAL,NO,R,NOEL GALLO,NOEL GALLO,NOEL GALLO,,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO
Oakland_11062012_CityCouncilDistrict7.csv,[],0.898140124,3,LOCAL,NO,R,LARRY E. REID,LARRY E. REID,LARRY E. REID,,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID
Oakland_11062012_SchoolDirectorDistrict1.csv,[],1,2,LOCAL,NO,B,JODY LONDON,JODY LONDON,JODY LONDON,,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON
Oakland_11062012_SchoolDirectorDistrict3.csv,['Approval'],0.819783527,3,LOCAL,NO,B,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,RICHARD FUENTES,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE
Oakland_11062012_SchoolDirectorDistrict5.csv,[],1,2,LOCAL,NO,B,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES
Oakland_11062012_SchoolDirectorDistrict7.csv,[],1,2,LOCAL,NO,B,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS
Oakland_11062018_CityAuditor.csv,[],1,2,LOCAL,NO,O,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY
Oakland_11062018_CityCouncilDistrict2.csv,[],0.948683772,3,LOCAL,NO,R,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS
Oakland_11062018_CityCouncilDistrict4.csv,"['IRV', 'Condorcet', 'Approval']",0.804977447,7,LOCAL,NO,R,SHENG THAO,SHENG THAO,SHENG THAO,,PAM HARRIS,SHENG THAO,PAM HARRIS,SHENG THAO,PAM HARRIS
Oakland_11062018_CityCouncilDistrict6.csv,[],0.841937647,5,LOCAL,NO,R,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR,,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR
Oakland_11062018_Mayor.csv,[],0.797998832,10,LOCAL,NO,E,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF
Oakland_11062018_SchoolDirectorDistrict4.csv,[],1,2,LOCAL,NO,B,GARY D. YEE,GARY D. YEE,GARY D. YEE,,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE
Oakland_11062018_SchoolDirectorDistrict6.csv,[],1,2,LOCAL,NO,B,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES
Oakland_11082016_CityCouncilDistrict1.csv,[],1,2,LOCAL,NO,R,DAN KALB,DAN KALB,DAN KALB,,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB
Oakland_11082016_CityCouncilDistrict3.csv,[],1,2,LOCAL,NO,R,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,NONI D. SESSION,LYNETTE GIBSON MCELHANEY
Oakland_11082016_CityCouncilDistrict5.csv,[],1,2,LOCAL,NO,R,NOEL GALLO,NOEL GALLO,NOEL GALLO,,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO
Oakland_11082016_CityCouncilDistrict7.csv,[],0.87876095,3,LOCAL,NO,R,LARRY E. REID,LARRY E. REID,LARRY E. REID,,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID
Oakland_11082016_CouncilAtLrg.csv,[],0.818718985,5,LOCAL,NO,R,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN
Oakland_11082016_SchoolDirectorDistrict1.csv,[],1,2,LOCAL,NO,B,JODY LONDON,JODY LONDON,JODY LONDON,,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON
Oakland_11082016_SchoolDirectorDistrict3.csv,[],0.858387313,5,LOCAL,NO,B,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE
Oakland_11082016_SchoolDirectorDistrict5.csv,['Approval'],0.907741887,4,LOCAL,NO,B,ROSIE TORRES,ROSIE TORRES,HUBER TRENADO,,ROSIE TORRES,HUBER TRENADO,HUBER TRENADO,ROSIE TORRES,ROSIE TORRES
Oakland_11082016_SchoolDirectorDistrict7.csv,[],1,2,LOCAL,NO,B,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS
Oakland_11082022_CityCouncilmemberDistrict4.csv,[],1,2,LOCAL,NO,R,JANANI RAMACHANDRAN,JANANI RAMACHANDRAN,JANANI RAMACHANDRAN,,JANANI RAMACHANDRAN,JANANI RAMACHANDRAN,JANANI RAMACHANDRAN,JANANI RAMACHANDRAN,JANANI RAMACHANDRAN
Oakland_11082022_CityCouncilmemberDistrict6.csv,[],0.657781077,4,LOCAL,NO,R,KEVIN JENKINS,KEVIN JENKINS,KEVIN JENKINS,,KEVIN JENKINS,KEVIN JENKINS,KEVIN JENKINS,KEVIN JENKINS,KEVIN JENKINS
Oakland_11082022_Mayor.csv,"['IRV', 'Condorcet', 'Approval']",0.506844053,10,LOCAL,NO,E,SHENG THAO,SHENG THAO,LOREN MANUEL TAYLOR,,LOREN MANUEL TAYLOR,LOREN MANUEL TAYLOR,LOREN MANUEL TAYLOR,SHENG THAO,LOREN MANUEL TAYLOR
Oakland_11082022_Schoolboarddistrict2.csv,[],0.962519038,3,LOCAL,NO,B,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD
Oakland_11082022_Schoolboarddistrict4.csv,"['Condorcet', 'Plurality']",0.861557618,3,LOCAL,NO,B,MIKE HUTCHINSON,-1,NICK RESNICK,,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON
Oakland_11082022_Schoolboarddistrict6.csv,[],0.920192638,3,LOCAL,NO,B,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR
Payson_11052019_CityCouncil.csv,[],0.369443407,5,LOCAL,YES,R,DOUG WELTON,DOUG WELTON,DOUG WELTON,,DOUG WELTON,DOUG WELTON,DOUG WELTON,DOUG WELTON,DOUG WELTON
PierceCounty_11032009_CountyAuditor.csv,"['IRV', 'Condorcet', 'Approval']",0.885395855,3,LOCAL,YES,O,Julie Anderson,Julie Anderson,Julie Anderson,,Jan Shabro,Julie Anderson,Jan Shabro,Julie Anderson,Jan Shabro
PierceCounty_11042008_CountyAssessorTreasurer.csv,"['IRV', 'Condorcet', 'Approval']",0.823078863,6,LOCAL,YES,O,Dale Washam,Dale Washam,Dale Washam,,Jan Shabro,Dale Washam,Jan Shabro,Dale Washam,Barbara Gelman
PierceCounty_11042008_CountyCouncilDistrict2.csv,"['IRV', 'Condorcet', 'Approval']",0.892077152,3,LOCAL,YES,R,Joyce McDonald,Joyce McDonald,Joyce McDonald,,Al Rose,Joyce McDonald,Al Rose,Joyce McDonald,Al Rose
PierceCounty_11042008_CountyExecutiveMember.csv,[],0.885866931,4,LOCAL,YES,E,Pat McCarthy,Pat McCarthy,Shawn Bunney,,Pat McCarthy,Shawn Bunney,Pat McCarthy,Pat McCarthy,Pat McCarthy
Portland_06082021_charter_commission_at_large.csv,"['IRV', 'Condorcet', 'Plurality', 'Approval']",0.362828835,11,LOCAL,NO,B,"Chann, Marpheen S.","Chann, Marpheen S.","Sheikh-Yousef, Nasreen A.",,"DiMillo, Steven A.","DiMillo, Steven A.","DiMillo, Steven A.","Sheikh-Yousef, Nasreen A.","DiMillo, Steven A."
Portland_06142022_SchoolboardAL-1.csv,[],0.701381867,7,LOCAL,NO,B,"Lentz, Sarah M.","Lentz, Sarah M.","Lentz, Sarah M.",,"Lentz, Sarah M.","Lentz, Sarah M.","Grant, Benjamin K.","Grant, Benjamin K.","Lentz, Sarah M."
Portland_06142022_SchoolboardAL.csv,[],0.548079083,29,LOCAL,NO,B,"Lentz, Sarah M.","Lentz, Sarah M.","Lentz, Sarah M.",,"Lentz, Sarah M.","Lentz, Sarah M.","Grant, Benjamin K.","Grant, Benjamin K.","Lentz, Sarah M."
Portland_06142022_Schoolboarddistrict5-1.csv,[],0.837006663,6,LOCAL,NO,B,"Brydon, Sarah M.","Brydon, Sarah M.","Brydon, Sarah M.",,"Brydon, Sarah M.","Brydon, Sarah M.","Brydon, Sarah M.","Brydon, Sarah M.","Brydon, Sarah M."
Portland_06142022_Schoolboarddistrict5.csv,[],0.834358974,14,LOCAL,NO,B,"Brydon, Sarah M.","Brydon, Sarah M.","Brydon, Sarah M.",,"Brydon, Sarah M.","Brydon, Sarah M.","Brydon, Sarah M.","Brydon, Sarah M.","Brydon, Sarah M."
Portland_11082022_SchoolBoardDistrict3.csv,[],0.948528229,3,LOCAL,NO,B,"Opperman, Julianne R.","Opperman, Julianne R.","Opperman, Julianne R.",,"Opperman, Julianne R.","Opperman, Julianne R.","Opperman, Julianne R.","Opperman, Julianne R.","Opperman, Julianne R."
SanFrancisco_06052018_BoardofSupervisorsDistrict8.csv,[],0.945364388,3,LOCAL,NO,B,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN
SanFrancisco_06052018_Mayor.csv,"['IRV', 'Condorcet', 'Approval']",0.80451714,8,LOCAL,NO,E,LONDON BREED,LONDON BREED,LONDON BREED,,JANE KIM,LONDON BREED,JANE KIM,MARK LENO,JANE KIM
SanFrancisco_11022004_BoardofSupervisorsDistrict11.csv,[],0.774637556,8,LOCAL,NO,B,Gerardo Sandoval,Gerardo Sandoval,Gerardo Sandoval,,Gerardo Sandoval,Gerardo Sandoval,Gerardo Sandoval,Gerardo Sandoval,Gerardo Sandoval
SanFrancisco_11022004_BoardofSupervisorsDistrict2.csv,[],0.803264904,5,LOCAL,NO,B,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier
SanFrancisco_11022004_BoardofSupervisorsDistrict3.csv,[],0.836286431,4,LOCAL,NO,B,Arron Peskin,Arron Peskin,Arron Peskin,,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin
SanFrancisco_11022004_BoardofSupervisorsDistrict5.csv,[],0.76578655,22,LOCAL,NO,B,Ross Mirkarimi,Ross Mirkarimi,Ross Mirkarimi,,Ross Mirkarimi,Ross Mirkarimi,Ross Mirkarimi,Ross Mirkarimi,Ross Mirkarimi
SanFrancisco_11022004_BoardofSupervisorsDistrict7.csv,[],0.787129808,13,LOCAL,NO,B,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd
SanFrancisco_11022004_BoardofSupervisorsDistrict9.csv,[],0.82237239,6,LOCAL,NO,B,Tom Ammiano,Tom Ammiano,Tom Ammiano,,Tom Ammiano,Tom Ammiano,Tom Ammiano,Tom Ammiano,Tom Ammiano
SanFrancisco_11022010_BoardofSupervisorsDistrict10.csv,['Plurality'],0.798121805,21,LOCAL,NO,B,MALIA COHEN,MALIA COHEN,LYNETTE SWEET,,MALIA COHEN,MARLENE TRAN,MALIA COHEN,MALIA COHEN,MALIA COHEN
SanFrancisco_11022010_BoardofSupervisorsDistrict2.csv,"['IRV', 'Condorcet', 'Approval']",0.864945506,6,LOCAL,NO,B,MARK FARRELL,MARK FARRELL,JANET REILLY,,JANET REILLY,JANET REILLY,JANET REILLY,MARK FARRELL,JANET REILLY
SanFrancisco_11022010_BoardofSupervisorsDistrict6.csv,[],0.846534653,14,LOCAL,NO,B,JANE KIM,JANE KIM,JANE KIM,,JANE KIM,JANE KIM,JANE KIM,JANE KIM,JANE KIM
SanFrancisco_11022010_BoardofSupervisorsDistrict8.csv,[],0.855721108,4,LOCAL,NO,B,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER
SanFrancisco_11032015_BoardofSupervisorsDistrict3.csv,[],0.875658525,3,LOCAL,NO,B,AARON PESKIN,AARON PESKIN,AARON PESKIN,,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN
SanFrancisco_11032015_Mayor.csv,[],0.845835636,6,LOCAL,NO,E,ED LEE,ED LEE,ED LEE,,ED LEE,ED LEE,ED LEE,ED LEE,ED LEE
SanFrancisco_11032015_Sheriff.csv,[],0.963703062,3,LOCAL,NO,O,VICKI HENNESSY,VICKI HENNESSY,VICKI HENNESSY,,VICKI HENNESSY,VICKI HENNESSY,VICKI HENNESSY,VICKI HENNESSY,VICKI HENNESSY
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT1.csv,['Approval'],0.513349582,7,LOCAL,NO,B,CONNIE CHAN,CONNIE CHAN,CONNIE CHAN,,CONNIE CHAN,CONNIE CHAN,CONNIE CHAN,MARJAN PHILHOUR,CONNIE CHAN
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT11.csv,[],0.884610485,4,LOCAL,NO,B,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT3.csv,[],0.695522904,4,LOCAL,NO,B,AARON PESKIN,AARON PESKIN,AARON PESKIN,,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT5.csv,[],0.610632802,4,LOCAL,NO,B,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT7.csv,['IRV'],0.481051857,7,LOCAL,NO,B,MYRNA MELGAR,MYRNA MELGAR,JOEL ENGARDIO,,MYRNA MELGAR,JOEL ENGARDIO,MYRNA MELGAR,MYRNA MELGAR,JOEL ENGARDIO
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT9.csv,[],1,2,LOCAL,NO,B,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN,,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN
