filename,partisan,level,type,candidates,choices,gamma bf,gamma mds,#1 candidate,#2 candidate,#3 candidate,#4 candidate,#5 candidate,bimodality,Ashman_D,Sarle_coefficient,Hartigan_Dip,Amplitude_Ratio,Mode_Distance
SanLeandro_11062012_CountyCouncilDistrict6.csv,NO,LOCAL,R,2,3,1,1,84.96832079,78.07968703,,,,0.819829949,,,,,
SanLeandro_11062018_CountyCouncilDistrict1.csv,NO,LOCAL,R,3,3,0.88909865,0.703044666,87.7530527,69.52924165,67.71770566,,,0.686258726,3.143756536,0.678987018,0.999910306,0.78814166,0.348348348
SanLeandro_11062018_CountyCouncilDistrict3.csv,NO,LOCAL,R,2,3,1,1,81.36197637,78.76262084,,,,0.826330295,,,,,
SanLeandro_11062018_CountyCouncilDistrict5.csv,NO,LOCAL,R,2,3,1,1,87.97802481,68.60380274,,,,0.870198689,,,,,
SanLeandro_11082016_CountyCouncilDistrict2.csv,NO,LOCAL,R,2,3,1,1,77.28638742,77.09716915,,,,0.834060735,,,,,
SantaFe_03062018_CityCouncilDistrict2.csv,NO,LOCAL,R,3,3,0.909076382,0.846436561,90.28443592,84.93128795,75.3275807,,,0.429241877,3.94533734,0.429241877,0.999652295,0.921482009,0.388388388
SantaFe_03062018_CityCouncilDistrict4.csv,NO,LOCAL,R,3,3,0.79033245,0.68325515,85.49867428,82.09259637,80.46094228,,,0.562065894,3.296647408,0.565496524,0.999530296,0.809889465,0.688688689
Springville_11022021_CityCouncil2yr.csv,NO,LOCAL,R,3,3,0.882741536,0.882741536,90.8835673,88.70355078,78.03468208,,,0.434531616,3.698914927,0.304599911,0.999653019,0.205767079,0.382382382
StLouisPark_11022021_CityCouncilWard2.csv,NO,LOCAL,R,2,3,1,1,65.11479592,38.90306122,,,,0.987942502,,,,,
StLouisPark_11022021_CityCouncilWard3.csv,NO,LOCAL,R,3,3,0.886651752,0.886651752,80.61148397,78.52348993,65.62266965,,,0.534578626,4.592265838,0.534578626,0.998738966,0.847663479,1.095095095
TakomaPark_11082022_CityCouncilWard1.csv,NO,LOCAL,R,3,4,0.886681383,0.754966887,84.91537896,68.9477557,62.61957322,,,0.630457203,3.127160856,0.723810418,0.998843931,0.348894447,0.704704705
TakomaPark_11082022_CityCouncilWard3.csv,NO,LOCAL,R,5,4,0.782069971,0.629008746,82.58017493,78.35276968,70.69970845,0.072886297,0.072886297,0.887570749,9.963725791,0.818818564,0.998387097,0.595695057,0.505845919
TakomaPark_11082022_CityCouncilWard5.csv,NO,LOCAL,R,3,4,0.86036961,0.800821355,82.34086242,73.30595483,67.96714579,,,0.510547788,3.974162072,0.510547788,0.996153846,0.413838591,0.966966967
TakomaPark_11082022_CityCouncilWard6.csv,NO,LOCAL,R,7,5,0.655384615,0.564615385,78.92307692,78.30769231,58.76923077,52.61538462,0.307692308,0.791609571,8.66640157,0.791609571,0.996563574,0.823541244,0.009840057
Vineyard_11052019_CityCouncil.csv,NO,LOCAL,R,7,7,0.200183655,0.168044077,90.35812672,88.42975207,80.99173554,77.22681359,72.81910009,0.339635964,3.702133422,0.348910728,0.993589744,0.234139242,2.18018018
NewYorkCity_06222021_CONCouncilMember19thCouncilDistrict.csv,NO,LOCAL,R,2,3,1,1,94.95798319,40.33613445,,,,0.95537686,1.929954591,0.766275903,0.99122807,0.543875133,0.229229229
Alaska_08162022_HouseofRepresentativesSpecial.csv,YES,FEDERAL,R,3,4,0.9553301,0.9553301,75.10219643,64.11899265,60.4955203,,,0.739849551,1.916339799,0.739849551,0.999990607,0.874056214,0.214214214
Alaska_11082022_USRepresentative.csv,YES,FEDERAL,R,4,5,0.825703481,0.757514115,64.61950122,59.18676972,57.31220374,35.85074424,,0.808016113,2.498267369,0.808016113,0.999994378,0.557545725,0.468468468
Maine_11062018_CongressionalDistrict2.csv,YES,FEDERAL,R,4,5,0.784114369,0.791052184,65.35504172,62.19459657,45.35669604,41.27327683,,0.91729949,2.157817728,0.91729949,0.999995277,0.880427826,0.351351351
Maine_11082022_CongressionalDistrict2.csv,YES,FEDERAL,R,3,4,0.934384502,0.934384502,63.40318694,62.49952688,49.72369766,,,0.910765913,6.538217886,0.88478998,0.99999512,0.407358897,0.810810811
Alaska_11082022_USSenator.csv,YES,FEDERAL,S,4,5,0.831821701,0.82133641,65.75829564,60.02952427,44.63515893,41.55256687,,0.87220012,2.310971669,0.822097201,0.999991963,0.438147211,0.534534535
Burlington_03032009_Mayor.csv,YES,LOCAL,E,5,5,0.493979933,0.554849498,74.74916388,68.92976589,67.93756968,67.8483835,37.79264214,0.718131625,3.324014079,0.669681118,0.999712644,0.617616142,0.824824825
Burlington_03072006_Mayor.csv,YES,LOCAL,E,5,5,0.623363339,0.656914894,76.09451718,76.05360065,61.25204583,35.01432079,32.43657938,0.490785843,6.450483867,0.260416074,0.99975892,0.664523386,0.808808809
Easthampton_11022021_Mayor.csv,YES,LOCAL,E,66,4,,0.6785541,78.86948083,35.58951965,32.04754973,22.07666181,0.12130034,0.491269472,5.50908552,0.771895128,0.999624484,0.334231253,4.62818652
PierceCounty_11042008_CountyExecutiveMember.csv,YES,LOCAL,E,4,3,0.704945053,0.765856366,58.19556212,57.85722166,53.57948828,50.13523589,,0.695768011,4.74114729,0.695768011,0.999994889,0.560955447,0.780780781
PierceCounty_11032009_CountyAuditor.csv,YES,LOCAL,O,3,3,0.933534428,0.859795511,82.75551377,79.54518745,56.20323579,,,0.362353034,2.086491643,0.546580127,0.999989719,0.458523087,0.146146146
PierceCounty_11042008_CountyAssessorTreasurer.csv,YES,LOCAL,O,6,3,0.581903336,0.632458781,46.35598918,43.59671775,42.86554712,41.66144584,30.89444249,0.372878492,2.73228334,0.44794096,0.999992938,0.486407217,0.805805806
Burlington_03072023_CityCouncilCentralDistrict.csv,YES,LOCAL,R,2,3,1,1,81.37024871,71.6564993,,,,0.874781487,2.940764344,0.874781487,0.99924185,0.842157624,0.184184184
Burlington_03072023_CityCouncilEastDistrict.csv,YES,LOCAL,R,2,3,1,1,84.56568557,68.34170854,,,,0.831005236,2.139646352,0.862664405,0.998962656,0.727352892,0.218218218
Burlington_03072023_CityCouncilSouthDistrict.csv,YES,LOCAL,R,3,4,0.856632957,0.856632957,89.94646044,54.66983938,51.93337299,,,0.902664894,6.579166069,0.902664894,0.998988878,0.545939082,0.720720721
Payson_11052019_CityCouncil.csv,YES,LOCAL,R,5,5,0.288008965,0.289503175,92.08068734,90.21292492,87.22450504,82.06948076,78.7075084,0.61742419,2.104686332,0.57733163,0.998148148,0.581334732,0.648648649
PierceCounty_11042008_CountyCouncilDistrict2.csv,YES,LOCAL,R,3,3,0.875365872,0.875365872,75.67357967,65.83944162,59.88542266,,,0.766042,3.769245339,0.766042,0.999957164,0.945339986,0.546546547
Alaska_11082022_GovernorLieutenantGovernor.csv,YES,STATE,E,4,5,0.83961886,0.744511665,67.21896623,51.78961697,49.1061368,42.65928083,,0.898327472,3.713259812,0.898327472,0.99999224,0.376178299,0.531531532
Alaska_11082022_HouseDistrict1.csv,YES,STATE,R,2,3,1,1,63.43829279,62.6921355,,,,0.930661524,3.222704923,0.911109398,0.99983258,0.417968322,0.242242242
Alaska_11082022_HouseDistrict2.csv,YES,STATE,R,2,3,1,1,67.32145363,55.28272766,,,,0.924696146,4.469992397,0.944287882,0.999837134,0.282244087,0.228228228
Alaska_11082022_HouseDistrict4.csv,YES,STATE,R,2,3,1,1,85.64320211,38.18235036,,,,0.914571588,,,,,
Alaska_11082022_HouseDistrict5.csv,YES,STATE,R,2,3,1,1,75.66009669,56.63815545,,,,0.909689315,3.544592824,0.909689315,0.999773499,0.602329532,0.24024024
Alaska_11082022_HouseDistrict6.csv,YES,STATE,R,3,4,0.962293877,0.880054616,63.87984455,56.20207961,35.15387039,,,0.930510793,,,,,
Alaska_11082022_HouseDistrict7.csv,YES,STATE,R,2,3,1,1,71.36370294,64.99194375,,,,0.886551558,2.950983066,0.886551558,0.999821173,0.643547647,0.245245245
Alaska_11082022_HouseDistrict9.csv,YES,STATE,R,2,3,1,1,64.95517522,54.23797881,,,,0.950040502,,,,,
Alaska_11082022_HouseDistrict10.csv,YES,STATE,R,3,4,0.907753421,0.907753421,66.80888627,54.93600118,39.0613506,,,0.925923613,7.353462009,0.925923613,0.99980541,0.063073886,0.972972973
Alaska_11082022_HouseDistrict11.csv,YES,STATE,R,3,4,0.928896992,0.913009506,61.51842688,57.15587967,49.7069931,,,0.787102918,3.342104985,0.787102918,0.999789341,0.683207286,0.606606607
Alaska_11082022_HouseDistrict12.csv,YES,STATE,R,2,3,1,1,66.52790626,56.73758865,,,,0.950423899,3.070513733,0.915437686,0.999833333,0.372315441,0.242242242
Alaska_11082022_HouseDistrict13.csv,YES,STATE,R,2,3,1,1,62.25835592,61.58988257,,,,0.917356391,3.366764099,0.917356391,0.99979996,0.383374818,0.235235235
Alaska_11082022_HouseDistrict14.csv,YES,STATE,R,2,3,1,1,73.24784823,48.72650624,,,,0.923230149,,,,,
Alaska_11082022_HouseDistrict15.csv,YES,STATE,R,3,4,0.937964237,0.929436039,60.7565337,57.2352132,51.80192572,,,0.911403059,5.515148446,0.911403059,0.999817552,0.156106331,0.612612613
Alaska_11082022_HouseDistrict16.csv,YES,STATE,R,2,3,1,1,64.35167122,56.41825985,,,,0.933298532,4.34669861,0.943251611,0.999852725,0.266589714,0.232232232
Alaska_11082022_HouseDistrict17.csv,YES,STATE,R,2,3,1,1,79.09859155,72.76995305,,,,0.853047586,2.51975106,0.853047586,0.999732406,0.949398762,0.243243243
Alaska_11082022_HouseDistrict18.csv,YES,STATE,R,3,4,0.930155734,0.891930156,62.95422369,61.20811704,56.01698915,,,0.855923714,,,,,
Alaska_11082022_HouseDistrict19.csv,YES,STATE,R,2,3,1,1,88.57142857,63.42857143,,,,0.908259852,,,,,
Alaska_11082022_HouseDistrict20.csv,YES,STATE,R,4,5,0.805383848,0.782851446,65.06480558,50.36889332,48.41475573,36.15154536,,0.890272685,6.96697103,0.864833341,0.999709133,0.319741471,2.216216216
Alaska_11082022_HouseDistrict21.csv,YES,STATE,R,2,3,1,1,61.9013683,60.27651083,,,,0.923534955,3.567609941,0.923534955,0.999843039,0.350677878,0.239239239
Alaska_11082022_HouseDistrict22.csv,YES,STATE,R,2,3,1,1,64.79470199,60.90066225,,,,0.92676722,,,,,
Alaska_11082022_HouseDistrict23.csv,YES,STATE,R,2,3,1,1,74.8157419,61.39618968,,,,0.913758178,,,,,
Alaska_11082022_HouseDistrict24.csv,YES,STATE,R,3,4,0.932133333,0.918533333,77.48,63.38666667,36.8,,,0.875226698,2.782282025,0.875226698,0.999816278,0.257114091,0.610610611
Alaska_11082022_HouseDistrict25.csv,YES,STATE,R,2,3,1,1,88.60619469,48.87997788,,,,0.944833857,,,,,
Alaska_11082022_HouseDistrict26.csv,YES,STATE,R,2,3,1,1,87.86915039,32.45494472,,,,0.930787088,,,,,
Alaska_11082022_HouseDistrict27.csv,YES,STATE,R,3,4,0.86332737,0.86332737,74.00715564,60.55456172,59.87477639,,,0.729085997,2.253859113,0.729085997,0.999746835,0.652842958,0.334334334
Alaska_11082022_HouseDistrict28.csv,YES,STATE,R,4,5,0.681833445,0.74278039,69.39220954,56.16185359,55.43989255,51.94761585,,0.571966785,4.202762465,0.571966785,0.999711899,0.509247313,1.147147147
Alaska_11082022_HouseDistrict29.csv,YES,STATE,R,2,3,1,1,82.73689854,40.2761024,,,,0.930256416,,,,,
Alaska_11082022_HouseDistrict30.csv,YES,STATE,R,3,4,0.950225644,0.878152376,68.68861163,66.65781789,34.01911335,,,0.708299306,2.279903542,0.802637135,0.999782135,0.867187966,0.558558559
Alaska_11082022_HouseDistrict31.csv,YES,STATE,R,3,4,0.897693672,0.873447664,63.70983639,62.86221171,52.92726198,,,0.80814502,2.800379391,0.715742481,0.999738288,0.577440303,0.34034034
Alaska_11082022_HouseDistrict32.csv,YES,STATE,R,3,4,0.958083832,0.795461708,74.40907658,56.69713205,48.03025528,,,0.794028636,,,,,
Alaska_11082022_HouseDistrict34.csv,YES,STATE,R,3,4,0.943902439,0.893224932,66.36856369,53.53658537,47.87262873,,,0.870338136,7.563727005,0.870338136,0.999789163,,
Alaska_11082022_HouseDistrict35.csv,YES,STATE,R,4,5,0.840717441,0.834961852,62.80283764,54.50408245,45.8037746,26.60955695,,0.825957475,3.81226755,0.87945403,0.999779978,0.843237056,0.708708709
Alaska_11082022_HouseDistrict36.csv,YES,STATE,R,2,3,1,1,74.99330656,45.79651941,,,,0.943514304,4.715608024,0.94775186,0.999848988,,
Alaska_11082022_HouseDistrict39.csv,YES,STATE,R,2,3,1,1,78.4543965,75.20480612,,,,0.844711303,2.223910503,0.844711303,0.999624906,0.938844042,0.242242242
Alaska_11082022_SenateDistrictA.csv,YES,STATE,S,2,3,1,1,81.00580271,51.14893617,,,,0.930786725,,,,,
Alaska_11082022_SenateDistrictC.csv,YES,STATE,S,3,4,0.927595335,0.927595335,71.78936825,56.63590184,40.08728626,,,0.68430937,4.649971291,0.68430937,0.999911817,0.756364945,0.758758759
Alaska_11082022_SenateDistrictD.csv,YES,STATE,S,3,4,0.956387317,0.832390475,71.31298513,65.15590054,31.05512433,,,0.728916651,2.217425248,0.728916651,0.999900695,0.80307236,0.624624625
Alaska_11082022_SenateDistrictE.csv,YES,STATE,S,3,4,0.960562537,0.960562537,65.30221424,57.73189707,50.68222621,,,0.626082177,3.812268275,0.626082177,0.999917655,0.874650814,1.021021021
Alaska_11082022_SenateDistrictF.csv,YES,STATE,S,2,3,1,1,65.97008666,54.94828068,,,,0.932574119,,,,,
Alaska_11082022_SenateDistrictG.csv,YES,STATE,S,2,3,1,1,65.19371541,57.99857168,,,,0.945162753,,,,,
Alaska_11082022_SenateDistrictH.csv,YES,STATE,S,2,3,1,1,61.3540569,61.24209694,,,,0.941936556,,,,,
Alaska_11082022_SenateDistrictI.csv,YES,STATE,S,2,3,1,1,76.39296188,51.79952013,,,,0.908359658,4.495997689,0.942531128,0.999835688,0.402799021,0.242242242
Alaska_11082022_SenateDistrictJ.csv,YES,STATE,S,3,4,0.935144509,0.924277457,69.2716763,60.56647399,52.65895954,,,0.759001452,5.717835801,0.759001452,0.99980541,0.533137963,1.307307307
Alaska_11082022_SenateDistrictK.csv,YES,STATE,S,2,3,1,1,65.8525303,57.87769451,,,,0.913775735,,,,,
Alaska_11082022_SenateDistrictL.csv,YES,STATE,S,2,3,1,1,72.73100897,66.42920748,,,,0.901570901,,,,,
Alaska_11082022_SenateDistrictM.csv,YES,STATE,S,2,3,1,1,82.77650546,35.61228614,,,,0.946498254,,,,,
Alaska_11082022_SenateDistrictN.csv,YES,STATE,S,3,4,0.85008223,0.826452004,74.08465334,64.06993854,60.63360166,,,0.611904107,2.305105088,0.665457082,0.999870332,0.614282228,0.354354354
Alaska_11082022_SenateDistrictO.csv,YES,STATE,S,2,3,1,1,73.15956323,68.14371257,,,,0.872533385,,,,,
Alaska_11082022_SenateDistrictP.csv,YES,STATE,S,3,4,0.904546537,0.805522495,66.35324923,63.94905975,46.79838134,,,0.926270257,,,,,
Alaska_11082022_SenateDistrictQ.csv,YES,STATE,S,3,4,0.898730281,0.859022701,75.5367449,48.48018469,32.41246633,,,0.920242565,6.4723901,0.911071221,0.999903101,0.084011341,1.125125125
Alaska_11082022_SenateDistrictR.csv,YES,STATE,S,3,4,0.920295304,0.865541049,75.78098298,54.04333857,39.74297628,,,0.737018585,4.422849859,0.698044241,0.99989989,0.43618769,0.404404404
Alaska_11082022_SenateDistrictS.csv,YES,STATE,S,2,3,1,1,79.97395457,62.58139198,,,,0.894850167,3.262111624,0.894850167,0.999800717,0.762075207,0.244244244
Wyoming_04172020_PRESIDENTOFTHEUNITEDSTATES.csv,YES,FEDERAL,E,9,5,,0.633099597,89.11180366,61.33619011,32.2425659,25.01623166,24.76951045,0.141594961,7.397648793,0.141594961,0.999865916,0.921531236,0.656656657
