Unnamed: 0.1,Unnamed: 0,filename,partisan,level,type,candidates,choices,gamma bf,gamma mds,#1 candidate,#2 candidate,#3 candidate,#4 candidate,#5 candidate,bimodality
340,340,SanFrancisco_11022010_BoardofSupervisorsDistrict2.csv,0,1.0,B,6,3,0.687290208,0.708424848,60.58182421,58.16584476,32.09978865,30.83171025,16.13277527,0.1017108816141237
341,341,SanFrancisco_11022010_BoardofSupervisorsDistrict6.csv,0,1.0,B,14,3,,0.589721829,56.70438472,48.34040547,35.76143329,17.26544083,13.69165488,0.4898238130164021
342,342,SanFrancisco_11022010_BoardofSupervisorsDistrict8.csv,0,1.0,B,4,3,0.773243344,0.665112821,71.09560443,66.14522264,63.07375525,20.21048417,,0.4556793499429141
343,343,SanFrancisco_11022010_BoardofSupervisorsDistrict10.csv,0,1.0,B,21,3,,0.418759724,25.70571238,24.18315181,23.0328962,22.53278506,21.22693932,0.1238897380409146
344,344,SanFrancisco_11032015_BoardofSupervisorsDistrict3.csv,0,1.0,B,3,3,0.855184387,0.81483477,66.9480364,64.26604406,43.41475096,,,0.9093151258740042
345,345,SanFrancisco_11032015_Mayor.csv,0,1.0,E,6,3,0.709681324,0.66611405,62.30362359,40.63314123,37.28007158,30.05868267,16.49430278,0.8167408225613756
346,346,SanFrancisco_11032015_Sheriff.csv,0,1.0,O,3,3,0.948835733,0.948835733,79.64886424,54.45939186,43.40302618,,,0.6545498160493773
347,347,SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT1.csv,0,1.0,B,7,7,0.436603335,0.430897912,75.5109954,75.50545616,65.62621171,51.2518695,45.33318562,0.7864777466269466
348,348,SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT3.csv,0,1.0,B,4,4,0.653344857,0.663993086,88.8781331,80.90579084,65.11322385,59.70613656,,0.5247075428187326
349,349,SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT5.csv,0,1.0,B,4,4,0.573826948,0.561486583,85.16047257,78.57655331,69.79719711,63.15827235,,0.296971525942925
350,350,SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT7.csv,0,1.0,B,7,7,0.353935579,0.32177577,71.02317435,69.1626266,66.42891591,59.42330634,58.59583217,0.4545567274833333
351,351,SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT9.csv,0,1.0,B,2,3,1.0,1.0,99.79846285,0.222032451,,,,0.9977323829242616
352,352,SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT11.csv,0,1.0,B,4,3,0.86804892,0.883941652,88.250844,85.85897191,72.58424103,0.095547487,,0.199520017413576
353,353,SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,0,1.0,B,9,3,,0.62565899,63.60294118,59.82935627,56.38526637,13.67924528,10.69298002,0.4018036420328024
354,354,SanFrancisco_11042008_BoardofSupervisorsDistrict3.csv,0,1.0,B,9,3,,0.527352618,57.96777737,43.5737825,41.18637862,31.3145368,20.60783596,0.2634570107437181
355,355,SanFrancisco_11042008_BoardofSupervisorsDistrict4.csv,0,1.0,B,3,3,0.826714679,0.826714679,81.36698713,75.91126813,62.24819105,,,0.5295310130301211
356,356,SanFrancisco_11042008_BoardofSupervisorsDistrict5.csv,0,1.0,B,3,3,0.913368143,0.834231655,92.76570659,62.16944585,54.94638145,,,0.78950976757689
357,357,SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,0,1.0,B,3,3,0.895594487,0.895594487,91.4530465,56.68878011,53.04006183,,,0.7120726586189609
358,358,SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,0,1.0,B,7,3,0.607944083,0.586374056,72.79696366,70.44831085,61.84660479,23.19341626,14.08064334,0.2891141506220136
359,359,SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,0,1.0,B,9,3,,0.582071521,51.31282216,47.24548969,45.68701675,40.27464562,31.59632732,0.9707939600850892
360,360,SanFrancisco_11042014_BoardofSupervisorsDistrict10.csv,0,1.0,B,5,3,0.708902557,0.596309485,68.77306572,52.04273228,40.07122046,29.48527031,25.03075429,0.7258848804231257
361,361,SanFrancisco_11052004_BoardofSupervisorsDistrict1.csv,0,1.0,B,7,3,0.549935735,0.639837427,60.3362629,56.37266822,48.40031959,28.28707403,26.08469101,0.1763620010796911
363,363,SanFrancisco_11052019_DistrictAttorney.csv,0,1.0,O,4,4,0.636196335,0.672098012,64.84840652,64.27821862,53.59559565,52.43402518,,0.6228535871102278
364,364,SanFrancisco_11052019_Mayor.csv,0,1.0,E,7,6,0.644120083,0.683940214,85.58993713,42.6054283,37.98253562,34.48854699,34.3701538,0.0485233068207631
365,365,SanFrancisco_11052019_MemberBoardofSupervisorsDistrict5.csv,0,1.0,B,4,4,0.800312276,0.765244546,71.50272186,70.87395029,33.74688779,30.2316749,,0.4741651801627616
369,369,SanFrancisco_11062007_Mayor.csv,0,1.0,E,12,3,,0.710926541,80.9813365,18.23646879,14.81471245,13.6497122,12.79358213,0.7230056275120604
370,370,SanFrancisco_11062012_BoardofSupervisorsDistrict5.csv,0,1.0,B,8,3,,0.599841207,50.98678614,42.60193955,42.50269381,40.84103669,39.59054046,0.1605565719214035
371,371,SanFrancisco_11062012_BoardofSupervisorsDistrict7.csv,0,1.0,B,9,3,,0.55483912,53.18743449,53.04767652,40.27888067,34.62821205,19.75351777,0.3602595377233052
372,372,SanFrancisco_11062018_AssessorRecorder.csv,0,1.0,O,2,3,1.0,1.0,85.46637676,56.51698494,,,,0.8503934967515133
373,373,SanFrancisco_11062018_BoardofSupervisorsDistrict2.csv,0,1.0,B,4,3,0.717024887,0.669570136,74.85011312,67.61595023,54.45984163,28.07409502,,0.5277548082909896
374,374,SanFrancisco_11062018_BoardofSupervisorsDistrict4.csv,0,1.0,B,8,3,,0.607669099,58.10763402,48.73701937,36.19842829,27.5715689,21.90920573,0.1476405269955623
375,375,SanFrancisco_11062018_BoardofSupervisorsDistrict6.csv,0,1.0,B,3,3,0.794535131,0.794535131,85.86467944,70.9171201,67.36850406,,,0.7243258591630765
376,376,SanFrancisco_11062018_BoardofSupervisorsDistrict8.csv,0,1.0,B,2,3,1.0,1.0,96.35861675,31.9989528,,,,0.7857060784882085
377,377,SanFrancisco_11062018_BoardofSupervisorsDistrict10.csv,0,1.0,B,6,3,0.665677675,0.649552804,68.49415205,54.30426557,48.48211214,30.24595803,17.94375645,0.2899526883495749
379,379,SanFrancisco_11072006_BoardofSupervisorsDistrict2.csv,0,1.0,B,2,3,1.0,1.0,88.7986298,35.63494005,,,,0.9067548703045524
380,380,SanFrancisco_11072006_BoardofSupervisorsDistrict4.csv,0,1.0,B,6,3,0.58363618,0.710226126,52.95275591,51.79184333,49.08136483,44.99293358,27.08964264,0.1840733660083214
381,381,SanFrancisco_11072006_BoardofSupervisorsDistrict6.csv,0,1.0,B,8,3,,0.738699069,60.71567917,55.75497464,22.26185831,16.93885514,15.38375787,0.3394268449416225
382,382,SanFrancisco_11072006_BoardofSupervisorsDistrict8.csv,0,1.0,B,3,3,0.925141109,0.921735566,84.50477722,61.7349352,35.43657175,,,0.5947272000257973
383,383,SanFrancisco_11072006_BoardofSupervisorsDistrict10.csv,0,1.0,B,7,3,0.618139925,0.702625332,71.74277336,30.57533864,30.53344505,28.13154587,25.08727831,0.0707212943416865
384,384,SanFrancisco_11082005_AssessorRecorder.csv,0,1.0,O,4,3,0.892297113,0.636539774,81.19302895,70.93723648,65.44091073,0.020077902,,0.7594969743195068
385,385,SanFrancisco_11082005_Treasurer.csv,0,1.0,O,4,3,0.779603493,0.776600507,78.85387923,55.80001247,40.8247446,30.28143078,,0.1572041352388703
386,386,SanFrancisco_11082011_DistrictAttorney.csv,0,1.0,O,5,3,0.651418125,0.70158706,61.87193619,61.53297896,45.92353604,41.55354491,14.43370203,0.405836579842417
387,387,SanFrancisco_11082011_Mayor.csv,0,1.0,E,16,3,,0.516563195,45.98205804,36.11705924,32.14661675,31.95713237,25.87206466,0.1617661573146851
388,388,SanFrancisco_11082011_Sheriff.csv,0,1.0,O,4,3,0.756637844,0.751343925,62.85806191,59.18830213,58.64637059,23.0838849,,0.44363894290533
389,389,SanFrancisco_11082016_BoardofSupervisorsDistrict1.csv,0,1.0,B,10,3,,0.637430396,66.11193255,62.37770158,43.00500204,13.34507818,12.03322113,0.5410579059338116
390,390,SanFrancisco_11082016_BoardofSupervisorsDistrict3.csv,0,1.0,B,2,3,1.0,1.0,84.45269434,55.93055087,,,,0.8638607924439226
391,391,SanFrancisco_11082016_BoardofSupervisorsDistrict5.csv,0,1.0,B,2,3,1.0,1.0,74.67638527,71.47558568,,,,0.8628587336077465
392,392,SanFrancisco_11082016_BoardofSupervisorsDistrict7.csv,0,1.0,B,5,3,0.558771111,0.636566805,60.16860449,52.40317972,51.18956689,44.13986251,31.22294832,0.3717389065321145
393,393,SanFrancisco_11082016_BoardofSupervisorsDistrict9.csv,0,1.0,B,4,3,0.80991221,0.810939543,82.41080879,64.99906606,60.5410622,20.07035676,,0.3680445795044204
394,394,SanFrancisco_11082016_BoardofSupervisorsDistrict11.csv,0,1.0,B,5,3,0.582489203,0.527640361,59.74087161,57.75029446,44.22065175,41.82175108,35.90498626,0.6526213277472499
397,397,SanFrancisco_11082022_BoardofSupervisorsD4.csv,0,1.0,B,2,3,1.0,1.0,70.12391345,69.28796005,,,,0.8823395578616782
398,398,SanFrancisco_11082022_BoardofSupervisorsD6.csv,0,1.0,B,4,4,0.714662253,0.660966041,80.10297904,75.80605615,48.55338973,42.94471006,,0.4836807564747166
399,399,SanFrancisco_11082022_BoardofSupervisorsD8.csv,0,1.0,B,2,3,1.0,1.0,89.64717856,50.31098044,,,,0.933517632028964
400,400,SanFrancisco_11082022_BoardofSupervisorsD10.csv,0,1.0,B,2,3,1.0,1.0,87.73024361,59.81580511,,,,0.8332131573736574
401,401,SanFrancisco_11082022_DistrictAttorney.csv,0,1.0,O,4,4,0.683662433,0.69255338,73.22479482,68.39337194,58.12827126,43.64159863,,0.4295020986674908
402,402,SanFrancisco_11082022_PublicDefender.csv,0,1.0,O,2,3,1.0,1.0,88.99141135,56.62320776,,,,0.8444014504005658
403,403,SanLeandro_11022010_CountyCouncilDistrict1.csv,0,1.0,R,3,3,0.997994887,0.99654118,84.08942804,72.27931225,0.756930172,,,0.4294116367882093
405,405,SanLeandro_11022010_CountyCouncilDistrict5.csv,0,1.0,R,2,3,1.0,1.0,78.78442074,77.54899529,,,,0.8430064668812814
406,406,SanLeandro_11022010_Mayor.csv,0,1.0,E,6,3,0.637213859,0.406252783,64.9772869,62.09138684,61.1071524,29.60719694,17.0570945,0.8214712305904897
407,407,SanLeandro_11032020_MemberCityCouncilDist2SanLeandroRCV.csv,0,1.0,R,2,5,1.0,1.0,83.83908848,81.28415301,,,,0.8247157679271118
408,408,SanLeandro_11032020_MemberCityCouncilDist4SanLeandroRCV.csv,0,1.0,R,2,5,1.0,1.0,89.23659923,73.40932706,,,,0.7817742374014713
410,410,SanLeandro_11042014_CountyCouncilDistrict1.csv,0,1.0,R,4,3,0.673852708,0.642354612,74.74343252,59.96901827,57.43884335,39.8373459,,0.3666345965498743
411,411,SanLeandro_11042014_CountyCouncilDistrict3.csv,0,1.0,R,3,3,0.886009998,0.886009998,84.13715412,77.3639372,66.11279307,,,0.6226579898054208
412,412,SanLeandro_11042014_CountyCouncilDistrict5.csv,0,1.0,R,3,3,0.832981835,0.765290156,84.61119804,72.66480713,72.26341928,,,0.6952630906311431
413,413,SanLeandro_11042014_Mayor.csv,0,1.0,E,4,3,0.902452551,0.918474242,82.56716786,76.05989648,62.67562238,1.435789993,,0.3426394014945421
414,414,SanLeandro_11062012_CountyCouncilDistrict2.csv,0,1.0,R,3,3,0.876494967,0.876494967,82.69982238,80.66706138,70.86244326,,,0.6201393924719252
415,415,SanLeandro_11062012_CountyCouncilDistrict4.csv,0,1.0,R,4,3,0.625632159,0.592176356,72.00345796,62.93062459,61.22325481,40.48411498,,0.499073232876181
416,416,SanLeandro_11062012_CountyCouncilDistrict6.csv,0,1.0,R,2,3,1.0,1.0,84.96832079,78.07968703,,,,0.8198299492766277
417,417,SanLeandro_11062018_CountyCouncilDistrict1.csv,0,1.0,R,3,3,0.88909865,0.703044666,87.7530527,69.52924165,67.71770566,,,0.6862587258138242
418,418,SanLeandro_11062018_CountyCouncilDistrict3.csv,0,1.0,R,2,3,1.0,1.0,81.36197637,78.76262084,,,,0.8263302945841601
419,419,SanLeandro_11062018_CountyCouncilDistrict5.csv,0,1.0,R,2,3,1.0,1.0,87.97802481,68.60380274,,,,0.8701986892104262
420,420,SanLeandro_11062018_Mayor.csv,0,1.0,E,4,3,0.731112916,0.672430467,76.92158911,65.51390662,50.89938494,36.07210553,,0.2062875605270974
421,421,SanLeandro_11082016_CountyCouncilDistrict2.csv,0,1.0,R,2,3,1.0,1.0,77.28638742,77.09716915,,,,0.8340607349354802
424,424,SantaFe_03062018_CityCouncilDistrict2.csv,0,1.0,R,3,3,0.909076382,0.846436561,90.28443592,84.93128795,75.3275807,,,0.4292418770801094
425,425,SantaFe_03062018_CityCouncilDistrict4.csv,0,1.0,R,3,3,0.79033245,0.68325515,85.49867428,82.09259637,80.46094228,,,0.5620658937344499
426,426,SantaFe_03062018_Mayor.csv,0,1.0,E,5,5,0.371428571,0.280329857,85.44263886,81.11084162,77.39510065,75.54208101,75.31409168,0.8177004268736352
427,427,Springville_11022021_CityCouncil2yr.csv,0,1.0,R,3,3,0.882741536,0.882741536,90.8835673,88.70355078,78.03468208,,,0.4345316160123367
428,428,Springville_11022021_Mayor.csv,0,1.0,E,3,3,0.892647059,0.709803922,96.0130719,75.98039216,75.37581699,,,0.8058697347390053
430,430,StLouisPark_11022021_CityCouncilWard2.csv,0,1.0,R,2,3,1.0,1.0,65.11479592,38.90306122,,,,0.9879425017869116
431,431,StLouisPark_11022021_CityCouncilWard3.csv,0,1.0,R,3,3,0.886651752,0.886651752,80.61148397,78.52348993,65.62266965,,,0.5345786261252394
433,433,TakomaPark_11082022_CityCouncilWard1.csv,0,1.0,R,3,4,0.886681383,0.754966887,84.91537896,68.9477557,62.61957322,,,0.6304572027128345
435,435,TakomaPark_11082022_CityCouncilWard3.csv,0,1.0,R,5,4,0.782069971,0.629008746,82.58017493,78.35276968,70.69970845,0.072886297,0.072886297,0.8875707487688176
437,437,TakomaPark_11082022_CityCouncilWard5.csv,0,1.0,R,3,4,0.86036961,0.800821355,82.34086242,73.30595483,67.96714579,,,0.5105477879690462
438,438,TakomaPark_11082022_CityCouncilWard6.csv,0,1.0,R,7,5,0.655384615,0.564615385,78.92307692,78.30769231,58.76923077,52.61538462,0.307692308,0.7916095709534278
439,439,TakomaPark_11082022_Mayor.csv,0,1.0,E,6,4,0.853111306,0.576511832,85.2936021,79.19368975,68.9745837,0.052585451,0.052585451,0.8423927241095945
440,440,Vineyard_11022021_Mayor.csv,0,1.0,E,3,3,0.949251789,0.793754066,98.37345478,79.63565387,76.31750163,,,0.4515328279413358
441,441,Vineyard_11052019_CityCouncil.csv,0,1.0,R,7,7,0.200183655,0.168044077,90.35812672,88.42975207,80.99173554,77.22681359,72.81910009,0.339635963904582
442,442,WoodlandHills_11022021_Mayor.csv,0,1.0,E,3,3,0.832061069,0.832061069,85.03816794,81.3740458,74.04580153,,,0.7455173278032711
443,443,Wyoming_04172020_PRESIDENTOFTHEUNITEDSTATES.csv,,3.0,E,9,5,,0.633099597,89.11180366,61.33619011,32.2425659,25.01623166,24.76951045,0.1415949606051977
